name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	lifeStage	dateIdentified	coordinateUncertaintyInMeters	elevation	habitat	dynamicProperties	taxonID	rights	identificationRemarks	reproductiveCondition	identifiedBy	identificationReferences	http://unknown.org/recordId	identificationQualifier	ownerInstitutionCode	http://unknown.org/recordEnteredBy	collectionID	georeferenceSources	individualCount	elevationAccuracy	identificationVerificationStatus	eventRemarks	locationAccordingTo	locationRemarks	eventTime	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	infraspecificEpithet	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	datasetID	parentNameUsage	identificationID	samplingProtocol	associatedOccurrences	collectionKey	verbatimElevation	associatedSequences	georeferenceRemarks	namePublishedIn	disposition	originalNameUsage	fieldNotes	municipality	associatedReferences	taxonRemarks	informationWithheld	typifiedName	typeStatus	higherGeographyID	occID
Peromyscus californicus (Gambel, 1848)	-122.42900628077037	37.63040433312415	cdrep,txmathi,colmafu	gbif	686397273	Peromyscus californicus (Gambel, 1848)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	c7b49e46-602a-4172-98d2-6b027c6b049f	US	DWC_ARCHIVE	2021-05-06T17:18:54.030+00:00	2021-05-06T17:22:39.175+00:00	242	b554c320-0560-11d8-b851-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1954	9	20	1954-09-20	NA	2021-05-06T17:22:39.175+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	49fb6451-91b7-4af2-8cd3-354539a77589	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/iakn-125z	SAN MATEO CO	686397273	en	PhysicalObject	Skin Complete;  Skull Complete	68113	KU	92dea392-1ed8-11e3-bfac-90b11c41863e	NA	NA	NA	NA	NA	SAN BRUNO, 1 MI W OF	KUM	NA	92dea392-1ed8-11e3-bfac-90b11c41863e	ZIEGLER	NA	NA	NA	http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Topozone 1:25000	NA	NA	NA	NA	NA	NA	NA	NA	2007-02-24	N Slade	NA	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Kansas Biodiversity Institute Mammalogy Collection	NA	NA	NA	NA	NA	NA	37698cd9-5f58-4eaf-a90e-f2fc871b832d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	603
Peromyscus californicus (Gambel, 1848)	-122.41504775782983	37.614369805014405	cdrep,cdround,txmathi,colmafu	gbif	686397285	Peromyscus californicus (Gambel, 1848)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	c7b49e46-602a-4172-98d2-6b027c6b049f	US	DWC_ARCHIVE	2021-05-06T17:18:54.030+00:00	2021-05-06T17:22:49.176+00:00	242	b554c320-0560-11d8-b851-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1954	9	6	1954-09-06	NA	2021-05-06T17:22:49.176+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	49fb6451-91b7-4af2-8cd3-354539a77589	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/iakn-125z	SAN MATEO CO	686397285	en	PhysicalObject	Skin Complete;  Skull Complete	68125	KU	92deb09e-1ed8-11e3-bfac-90b11c41863e	NA	NA	NA	NA	NA	SAN BRUNO CITY PARK	KUM	NA	92deb09e-1ed8-11e3-bfac-90b11c41863e	ZIEGLER	NA	NA	NA	http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	2002-12-22	Julian A. Kapoor (MVZ)	NA	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Kansas Biodiversity Institute Mammalogy Collection	NA	NA	NA	NA	NA	NA	37698cd9-5f58-4eaf-a90e-f2fc871b832d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	604
Peromyscus californicus (Gambel, 1848)	-116.68260752921017	33.89049163359632	cdrep,cdround,txmathi,osiic,incomis,inmafu	gbif	1145694057	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:55.933+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1954	11	28	1954-11-28	2021-04-01T00:10:00.005+00:00	2021-05-29T00:55:55.933+00:00	http://arctos.database.museum/guid/MVZ:Mamm:125806	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Riverside County	1145694057	en	PhysicalObject	skull; skin, study	MVZ:Mamm:125806	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:125806?seid=1771344	North America, United States, California, Riverside County	ICZN	28 Nov 1954	332	unverified	Snow Creek	Mammal specimens	Snow Creek	http://arctos.database.museum/guid/MVZ:Mamm:125806?seid=1771344	Collector(s): N. B. McCulloch	collector number=337	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1067	610	NA	sex=male	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:24000	1	0	unknown	NA	Hasanthi P. Wijesekera	NA	1954-11-28	337	1999-10-08 00:00:00	Hasanthi P. Wijesekera	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:125806	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	605
Peromyscus californicus benitoensis Grinnell & Orr, 1934	-121.6077944621632	36.57110552222765	cdrep,osiic,incomis,inmafu	gbif	1145694078	Peromyscus californicus benitoensis Grinnell & Orr, 1934	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:55.555+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	8837421	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SUBSPECIES	SYNONYM	NA	NORTH_AMERICA	California	1954	12	28	1954-12-28	2021-04-11T05:10:00.006+00:00	2021-05-29T00:55:55.555+00:00	http://arctos.database.museum/guid/MVZ:Mamm:125804	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Monterey County	1145694078	en	PhysicalObject	skull; skin, study	MVZ:Mamm:125804	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:125804?seid=1355257	North America, United States, California, Monterey County	ICZN	28 Dec 1954	362	unverified	5 mi W Chualar	Mammal specimens	5 mi W Chualar	http://arctos.database.museum/guid/MVZ:Mamm:125804?seid=1355257	Collector(s): Thomas J. Cade; N. B. McCulloch	collector number=347	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	322	NA	NA	sex=male	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:100000	1	NA	unknown	NA	Hasanthi P. Wijesekera	NA	1954-12-28	347	2001-04-25 00:00:00	Hasanthi P. Wijesekera	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:125804	"[{""scientific_name"":""Peromyscus californicus benitoensis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	benitoensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	606
Peromyscus californicus (Gambel, 1848)	-117.676944	34.172222	cdround,txmathi,colmafu	gbif	735683274	Peromyscus californicus (Gambel, 1848)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30.131+00:00	2021-03-30T11:01:23.274+00:00	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	1	1	1953-01-01	2014-10-10T00:00:00.000+00:00	2021-03-30T11:01:23.274+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Los Angeles	735683274	en	PhysicalObject	NA	7474	SBMNH	urn:catalog:SBMNH:MAM:7474	North America;United States;California;Los Angeles County;;;;	ICZN	NA	1	requires verification	Padua Hills; 2 mi NE	MAM	North America; United States; California; Los Angeles County; ; ; ;	urn:catalog:SBMNH:MAM:7474	NA	NA	1	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	607
Peromyscus californicus (Gambel, 1848)	-119.82433281304714	34.51250729549956	cdrep,cdround,incomis,inmafu	gbif	812641045	Peromyscus californicus (Gambel, 1848)	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:17.330+00:00	2021-03-30T11:51:12.707+00:00	134	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	1	22	1953-01-22	2016-05-26T00:00:00.000+00:00	2021-03-30T11:51:12.707+00:00	http://portal.vertnet.org/o/psm/mammal?id=mammal-04082	http://creativecommons.org/publicdomain/zero/1.0/legalcode	5798b9a6-8437-4726-85fb-339c577755c8	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34825	Santa Barbara	812641045	en	PhysicalObject	NA	Mammal-04082	PSM	urn:catalog:PSM:Mammal:Mammal-04082	| USA | California | Santa Barbara |  |  |  |	ICZN	NA	22	requires verification	San Marcos Pass	Mammal	USA | California | Santa Barbara | San Marcos Pass	urn:catalog:PSM:Mammal:Mammal-04082	J. A. Munro	3141	22	NA	http://vertnet.org/resources/norms.html	NA	Mammalia | Rodentia | Cricetidae | Peromyscus	NA	NA	11483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Terrain Navigator 3.02 USGS 1:100,000	NA	NA	NA	NA	NA	NA	NA	NA	11/16/2001	Thuy T. Tran (MVZ)	NA	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	point is in San Marco Pass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	608
Peromyscus californicus (Gambel, 1848)	-117.15	33.15	gass84,incomis,inmafu	gbif	1211832406	Peromyscus californicus (Gambel, 1848)	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862	6ed8558c-e955-4812-9fd7-39b8044fcc35	CA	DWC_ARCHIVE	2021-03-28T02:51:39.129+00:00	2021-03-30T12:39:34.500+00:00	132	ff418020-1d67-11d9-8435-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	1	22	1953-01-22	2018-04-04T00:00:00.000+00:00	2021-03-30T12:39:34.500+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	9384011e-4d9b-4488-a5dd-5cb67a3c17f7	FALSE	WGS84	Mammalia	US	United States of America	NA	Santa Barbara	1211832406	en	PhysicalObject	skin; skull	29007	ROM	URI:catalog:ROM:Mammals:29007	North America; USA; California; Santa Barbara	NA	19530122	NA	NA	San Marcos; San Marcos Pass	Mammals	San Marcos; San Marcos Pass	URI:catalog:ROM:Mammals:29007	Munro, JA	NA	NA	NA	not-for-profit use only	NA	Animalia; Chordata; Mammalia; Rodentia; Muridae; Cricetidae; Peromyscus	Adult	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	urn:lsid:biocol.org:col:34909	Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.	NA	NA	NA	NA	NA	ROM data parsed by Susan M. Woodward, 20060919.	NA	3140	NA	Unknown (ROM)	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	NA	NA	NA	NA	NA	NA	NA	Royal Ontario Museum; ROM	NA	NA	NA	NA	NA	Mammalogy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	609
Peromyscus californicus (Gambel, 1848)	-118.47417770959014	34.085271844538894	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145694090	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:56.421+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	2	17	1953-02-17	2021-05-21T10:00:00.007+00:00	2021-05-29T00:55:56.421+00:00	http://arctos.database.museum/guid/MVZ:Mamm:125793	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Los Angeles County	1145694090	en	PhysicalObject	skull; skin, study	MVZ:Mamm:125793	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:125793?seid=1084821	North America, United States, California, Los Angeles County	ICZN	17 Feb 1953	48	unverified	Los Angeles, [Sepulveda, 1.0 mi N Sunset]	Mammal specimens	Los Angeles, [Sepulveda, 1.0 mi N Sunset]	http://arctos.database.museum/guid/MVZ:Mamm:125793?seid=1084821	Collector(s): N. B. McCulloch	collector number=164	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	152	NA	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:100000	1	NA	unknown	NA	Tate S. Tunstall	NA	1953-02-17	164	2000-05-16 00:00:00	Tate S. Tunstall	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:125793	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	610
Peromyscus californicus (Gambel, 1848)	-118.47434473054281	34.08696379576909	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145694091	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:56:04.676+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	3	22	1953-03-22	2021-01-16T03:49:19.214+00:00	2021-05-29T00:56:04.676+00:00	http://arctos.database.museum/guid/MVZ:Mamm:125794	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Los Angeles County	1145694091	en	PhysicalObject	skull; skin, study	MVZ:Mamm:125794	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:125794?seid=1544759	North America, United States, California, Los Angeles County	ICZN	22 Mar 1953	81	unverified	Los Angeles, [Sepulveda, 1.1 mi N Sunset]	Mammal specimens	Los Angeles, [Sepulveda, 1.1 mi N Sunset]	http://arctos.database.museum/guid/MVZ:Mamm:125794?seid=1544759	Collector(s): N. B. McCulloch	collector number=194	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	100	91	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:100000	1	0	unknown	NA	Matt Krebs	NA	1953-03-22	194	2000-11-11 00:00:00	Matt Krebs	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:125794	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	611
Peromyscus californicus (Gambel, 1848)	-122.27788397903134	37.87086826686188	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145767429	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:56:05.719+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	4	1	1953-04-01	2021-03-13T14:50:00.006+00:00	2021-05-29T00:56:05.719+00:00	http://arctos.database.museum/guid/MVZ:Mamm:191840	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Alameda County	1145767429	en	PhysicalObject	skull; skin, study	MVZ:Mamm:191840	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:191840?seid=1770890	North America, United States, California, Alameda County	ICZN	1 Apr 1953	91	unverified	Berkeley	Mammal specimens	United States, California, Alameda Co., Strawberry Canyon, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:191840?seid=1770890	Collector(s): J. Mary Taylor	collector number=53	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	NA	2257	NA	NA	sex=female	NA	NA	Former nature_of_id: field.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	GeoLocate	1	NA	features	NA	Daniel J. Stewart	NA	1953-04-01	53	2002-08-14 00:00:00	Daniel J. Stewart	GeoLocate	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:191840	"[{""scientific_name"":""Peromyscus californicus parasiticus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	612
Peromyscus californicus (Gambel, 1848)	-118.38968776373913	34.47579259004547	cdrep,cdround,colmafu,inmafu	gbif	1065365553	Peromyscus californicus (Gambel, 1848)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:17.001+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1953	6	5	1953-06-05	2019-12-29T00:00:00.000+00:00	2021-03-30T11:02:17.001+00:00	http://portal.vertnet.org/o/lacm/mammals?id=5a8ff452-6391-4448-9784-19462c07b247	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	Los Angeles	1065365553	en	PhysicalObject	skin | skull	022965	LACM	5a8ff452-6391-4448-9784-19462c07b247	| United States | California | Los Angeles Co |  |  |  |	ICZN	05 JUN 1953	156	requires verification	Mint Canyon; Oaks, 3.5 mi SW	Mammals	United States | California | Los Angeles Co | Mint Canyon; Oaks, 3.5 mi SW	5a8ff452-6391-4448-9784-19462c07b247	Durham, F E	NA	156	Hancock Foundation	http://vertnet.org/resources/norms.html	5a8ff452-6391-4448-9784-19462c07b247. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	Rodentia | Cricetidae | Peromyscus	NA	NA	1152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://biocol.org/urn:lsid:biocol:org:34897	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	3028	NA	Tamrya D. d'Artenay, Nitin Bhasin, Julian A. Kapoor (MVZ)	VertNet Georeferencing Guidelines	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	549	NA	Assumed by road	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	613
