name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	recordNumber	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	accessRights	higherClassification	collectionID	georeferenceSources	individualCount	identificationRemarks	lifeStage	iucnRedListCategory	habitat	taxonID	rights	reproductiveCondition	http://unknown.org/recordId	ownerInstitutionCode	startDayOfYear	occurrenceRemarks	taxonRemarks	http://unknown.org/recordEnteredBy	associatedOccurrences	eventRemarks	samplingProtocol	identificationReferences	establishmentMeans	bibliographicCitation	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	namePublishedIn	nameAccordingTo	acceptedNameUsage	datasetName	locationID	originalNameUsage	datasetID	parentNameUsage	identificationID	locationRemarks	collectionKey	verbatimElevation	georeferenceRemarks	disposition	fieldNotes	municipality	associatedReferences	typeStatus	informationWithheld	higherGeographyID	occID
Chaetodipus californicus californicus	-121.93054450349877	37.59366920913981	cdrep	gbif	583446578	Chaetodipus californicus californicus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:29Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	7261503	1	44	359	1459	5504	2439576	2439594	7261503	Chaetodipus californicus californicus	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	californicus	SUBSPECIES	ACCEPTED	NA	4133	NA	NA	NORTH_AMERICA	California	1913	8	31	1913-08-31	NA	2021-06-01T23:41:29Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Alameda Co.	NA	583446578	en	PhysicalObject	SS	NA	803	CASC	NA	NA	urn:catalog:CAS:MAM:803	2	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Alameda Co.	NA	31 Aug 1913	http://grscicoll.org/institution/california-academy-sciences	2002-08-14 00:00:00.0	NA	unverified	Niles Canyon	NA	CASMAM	NA	urn:catalog:CAS:MAM:803	J. P. Herring	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Rodentia; Heteromyidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	732
Chaetodipus californicus californicus	-121.8880372069909	37.092430953667666	cdrep	gbif	583446818	Chaetodipus californicus californicus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:29Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	7261503	1	44	359	1459	5504	2439576	2439594	7261503	Chaetodipus californicus californicus	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	californicus	SUBSPECIES	ACCEPTED	NA	33405	NA	NA	NORTH_AMERICA	California	1913	12	9	1913-12-09	NA	2021-06-01T23:41:29Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Santa Cruz Co.	NA	583446818	en	PhysicalObject	SS	NA	899	CASC	NA	NA	urn:catalog:CAS:MAM:899	19	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Santa Cruz Co.	NA	9 Dec 1913	http://grscicoll.org/institution/california-academy-sciences	2002-12-05 00:00:00.0	NA	unverified	Summit of Santa Cruz Mountains	NA	CASMAM	NA	urn:catalog:CAS:MAM:899	J. P. Herring	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Rodentia; Heteromyidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:100,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unable to find summit of range within this county; only includes area within Santa Cruz County.	NA	NA	NA	NA	NA	NA	NA	733
Chaetodipus californicus californicus	-121.88672102444754	36.5934627787204	cdrep	gbif	583445840	Chaetodipus californicus californicus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:28Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	MALE	7261503	1	44	359	1459	5504	2439576	2439594	7261503	Chaetodipus californicus californicus	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	californicus	SUBSPECIES	ACCEPTED	NA	3026	NA	NA	NORTH_AMERICA	California	1912	2	19	1912-02-19	NA	2021-06-01T23:41:28Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Monterey Co.	NA	583445840	en	PhysicalObject	SS	NA	512	CASC	NA	NA	urn:catalog:CAS:MAM:512	3	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Monterey Co.	NA	19 Feb 1912	http://grscicoll.org/institution/california-academy-sciences	2002-10-23 00:00:00.0	NA	unverified	Monterey.	NA	CASMAM	NA	urn:catalog:CAS:MAM:512	S. Morales	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Rodentia; Heteromyidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	734
Chaetodipus californicus californicus	-122.08742674564972	37.87840966117421	cdrep,cdround,osiic,incomis,inmafu	gbif	1145758865	Chaetodipus californicus californicus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	7261503	1	44	359	1459	5504	2439576	2439594	7261503	Chaetodipus californicus californicus	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	californicus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	6252	NA	NA	NORTH_AMERICA	California	1912	7	12	1912-07-12	2021-04-09T04:20:00Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:18414	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	Contra Costa County	unknown	1145758865	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:18414	MVZ	1912-07-12	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:18414?seid=749862	953	2002-04-05 00:00:00	North America, United States, California, Contra Costa County	ICZN	12 Jul 1912	Tamrya D. d'Artenay	MaNIS georeferencing guidelines	194	unverified	2 mi SW Walnut Creek	decimal degrees	Mammal specimens	2 mi SW Walnut Creek	http://arctos.database.museum/guid/MVZ:Mamm:18414?seid=749862	Collector(s): Tracy I. Storer	collector number=953	http://arctos.database.museum/guid/MVZ:Mamm:18414	"[{""scientific_name"":""Chaetodipus californicus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	735
Perognathus californicus femoralis J.A.Allen, 1891	-116.55	33.05	incomis,inmafu	gbif	177147108	Perognathus californicus femoralis J.A.Allen, 1891	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-29T01:54:20Z	2021-03-30T11:40:35Z	113	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	8967947	1	44	359	1459	5504	2439576	2439594	4263316	Chaetodipus californicus femoralis (J.A.Allen, 1891)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Perognathus	californicus	femoralis	SUBSPECIES	SYNONYM	NA	NA	NA	NA	NORTH_AMERICA	California	1912	11	26	1912-11-26	2015-02-26T00:00:00Z	2021-03-30T11:40:35Z	http://portal.vertnet.org/o/ucla/mammals?id=85	http://creativecommons.org/publicdomain/zero/1.0/legalcode	0f5e9360-db1b-42ba-8ee6-f0b871d89e9f	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34960	NA	San Diego	NA	177147108	en	PhysicalObject	skin | skull	NA	85	UCLA	NA	NA	urn:catalog:UCLA:Mammals:85	3636	NA	NA | USA | CA | SAN DIEGO CO. |  |  |  |	ICZN	26 NOV 1912	NA	NA	331	requires verification	BANNER; RANCHITA MINE	NA	Mammals	NA | USA | CA | SAN DIEGO CO. | BANNER; RANCHITA MINE	urn:catalog:UCLA:Mammals:85	FRANK STEPHENS	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	RODE | Heteromyidae | Perognathus	NA	NA	NA	NA	Adult	NA	NA	NA	NA	NA	NA	NA	331	NA	NA	NA	NA	NA	NA	NA	NATIVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	736
Chaetodipus californicus femoralis (J.A.Allen, 1891)	-116.54720361872641	33.069287278491906	cdrep,osiic,incomis,inmafu	gbif	1145766269	Chaetodipus californicus femoralis (J.A.Allen, 1891)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	4263316	1	44	359	1459	5504	2439576	2439594	4263316	Chaetodipus californicus femoralis (J.A.Allen, 1891)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	femoralis	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	161	NA	NA	NORTH_AMERICA	California	1912	11	25	1912-11-25	2021-04-09T04:00:01Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:19079	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	San Diego County	unknown	1145766269	en	PhysicalObject	skull; skin, study	Hasanthi P. Wijesekera	MVZ:Mamm:19079	MVZ	1912-11-25	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:19079?seid=530835	3619	2000-12-01 00:00:00	North America, United States, California, San Diego County	ICZN	25 Nov 1912	Hasanthi P. Wijesekera	not recorded	330	unverified	Banner	decimal degrees	Mammal specimens	Banner	http://arctos.database.museum/guid/MVZ:Mamm:19079?seid=530835	Collector(s): Frank Stephens	collector number=3619	http://arctos.database.museum/guid/MVZ:Mamm:19079	"[{""scientific_name"":""Chaetodipus californicus femoralis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	737
Chaetodipus californicus bensoni (von Bloeker, 1938)	-120.84012511909293	36.661118371921944	cdrep,osiic,incomis,inmafu	gbif	1145716158	Chaetodipus californicus bensoni (von Bloeker, 1938)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263336	1	44	359	1459	5504	2439576	2439594	4263336	Chaetodipus californicus bensoni (von Bloeker, 1938)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	bensoni	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	10863	NA	NA	NORTH_AMERICA	California	1911	3	28	1911-03-28	2021-04-25T21:50:00Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:14568	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	San Benito County	unknown	1145716158	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:14568	MVZ	1911-03-28	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:14568?seid=625646	19	2001-03-19 00:00:00	North America, United States, California, San Benito County	ICZN	28 Mar 1911	Tamrya D. d'Artenay	not recorded	87	unverified	Sweeney's Ranch, 27 mi S Los Banos	decimal degrees	Mammal specimens	Sweeney's Ranch, 27 mi S Los Banos	http://arctos.database.museum/guid/MVZ:Mamm:14568?seid=625646	Collector(s): W. L. Chandler; C. H. Richardson Jr.	collector number=19	http://arctos.database.museum/guid/MVZ:Mamm:14568	"[{""scientific_name"":""Chaetodipus californicus bensoni"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	738
Chaetodipus californicus bensoni (von Bloeker, 1938)	-121.51444347925337	37.63014875620153	cdrep,osiic,incomis,inmafu	gbif	1145716180	Chaetodipus californicus bensoni (von Bloeker, 1938)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:01Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263336	1	44	359	1459	5504	2439576	2439594	4263336	Chaetodipus californicus bensoni (von Bloeker, 1938)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	bensoni	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	3219	NA	NA	NORTH_AMERICA	California	1911	3	16	1911-03-16	2021-04-07T00:50:00Z	2021-05-29T00:56:01Z	http://arctos.database.museum/guid/MVZ:Mamm:14567	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	San Joaquin County	unknown	1145716180	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:14567	MVZ	1911-03-16	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:14567?seid=1188544	4297	2001-04-27 00:00:00	North America, United States, California, San Joaquin County	ICZN	16 Mar 1911	Tamrya D. d'Artenay	not recorded	75	unverified	Corral Hollow, 8 mi SW Tracy	decimal degrees	Mammal specimens	Corral Hollow, 8 mi SW Tracy	http://arctos.database.museum/guid/MVZ:Mamm:14567?seid=1188544	Collector(s): Walter P. Taylor	collector number=4297	http://arctos.database.museum/guid/MVZ:Mamm:14567	"[{""scientific_name"":""Chaetodipus californicus bensoni"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	739
Chaetodipus californicus dispar (Osgood, 1900)	-119.90544530256678	37.216941691305024	cdrep,osiic,incomis,inmafu	gbif	1145716230	Chaetodipus californicus dispar (Osgood, 1900)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:47Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263323	1	44	359	1459	5504	2439576	2439594	4263323	Chaetodipus californicus dispar (Osgood, 1900)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	dispar	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	805	287	0	NORTH_AMERICA	California	1911	4	15	1911-04-15	2021-04-13T01:20:00Z	2021-05-29T00:55:47Z	http://arctos.database.museum/guid/MVZ:Mamm:14578	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	Madera County	unknown	1145716230	en	PhysicalObject	skull; skin, study	Matt Krebs	MVZ:Mamm:14578	MVZ	1911-04-15	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:14578?seid=75497	8382	1999-08-20 00:00:00	North America, United States, California, Madera County	ICZN	15 Apr 1911	Matt Krebs	not recorded	105	unverified	Raymond	decimal degrees	Mammal specimens	Raymond	http://arctos.database.museum/guid/MVZ:Mamm:14578?seid=75497	Collector(s): Joseph Grinnell; H. A. Carr	collector number=8382	http://arctos.database.museum/guid/MVZ:Mamm:14578	"[{""scientific_name"":""Chaetodipus californicus dispar"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	TopoScout 2.04 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	740
Chaetodipus californicus bensoni (von Bloeker, 1938)	-120.60726807831244	35.38938894038161	cdrep,osiic,incomis,inmafu	gbif	1145716371	Chaetodipus californicus bensoni (von Bloeker, 1938)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:52Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263336	1	44	359	1459	5504	2439576	2439594	4263336	Chaetodipus californicus bensoni (von Bloeker, 1938)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	bensoni	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	402	304	0	NORTH_AMERICA	California	1911	6	2	1911-06-02	2021-04-10T15:10:00Z	2021-05-29T00:55:52Z	http://arctos.database.museum/guid/MVZ:Mamm:14587	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	San Luis Obispo County	unknown	1145716371	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:14587	MVZ	1911-06-02	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:14587?seid=1009183	9235	2001-07-09 00:00:00	North America, United States, California, San Luis Obispo County	ICZN	2 Jun 1911	Tamrya D. d'Artenay	not recorded	153	unverified	Santa Margarita	decimal degrees	Mammal specimens	Santa Margarita	http://arctos.database.museum/guid/MVZ:Mamm:14587?seid=1009183	Collector(s): Harry S. Swarth; W. L. Chandler	collector number=9235	http://arctos.database.museum/guid/MVZ:Mamm:14587	"[{""scientific_name"":""Chaetodipus californicus bensoni"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	741
